case_id,split,pair_id,scenario_cell,utterance,history_json,runtime_context_json,candidate_entities_json,gold_cues_json,gold_action,gold_object_difficulty,gold_object_id,gold_boundary,gold_final_path,gold_rule_ids_json
DEV-0011,DEV,,A1_ADVISORY|HANDOFF|EXPLICIT_NAME|SINGLE,如果只持有两个月，半导体在风险等级方面有哪些风险？我想先判断合不合适。 我是在消息中心看到它的，最关心风险说明是否清楚。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":true,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512480"",""object_type"":""ETF"",""display_name"":""半导体"",""aliases"":[""512480""],""exchange"":""SSE"",""security_code"":""512480"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:513500"",""object_type"":""ETF"",""display_name"":""标普500"",""aliases"":[""513500""],""exchange"":""SSE"",""security_code"":""513500"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159995"",""object_type"":""ETF"",""display_name"":""芯片ETF华夏"",""aliases"":[""159995""],""exchange"":""SZSE"",""security_code"":""159995"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,EXPLICIT_NAME,SSE:512480,HANDOFF,T_HANDOFF,"[""R001""]"
DEV-0012,DEV,,A1_ADVISORY|CLARIFY|CONFLICTING|SINGLE,想了解军工ETF和黄金ETF中的一个是否适合做两个月的配置，重点说清风险等级，不要只讲收益。 我是在服务入口看到它的，最关心风险说明是否清楚。,[],"{""identity_verified"":true,""entity_resolved"":false,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512660"",""object_type"":""ETF"",""display_name"":""军工ETF"",""aliases"":[""512660""],""exchange"":""SSE"",""security_code"":""512660"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:518880"",""object_type"":""ETF"",""display_name"":""黄金ETF"",""aliases"":[""518880""],""exchange"":""SSE"",""security_code"":""518880"",""asset_group"":""commodity"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159825"",""object_type"":""ETF"",""display_name"":""农业ETF富国"",""aliases"":[""159825""],""exchange"":""SZSE"",""security_code"":""159825"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,CONFLICTING,UNRESOLVED,CLARIFY,T_CLARIFY,"[""R040""]"
DEV-0013,DEV,,A1_ADVISORY|CLARIFY|UNDERSPECIFIED|DUAL,我想拿一季度不用的资金配置刚才提到的那只ETF，主要担心风险等级。它适合偏稳健的情况吗？先把风险讲清楚。 我是在产品详情页看到它的，最关心风险说明是否清楚。最近的波动也让我有点焦虑。,[],"{""identity_verified"":true,""entity_resolved"":false,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512690"",""object_type"":""ETF"",""display_name"":""酒ETF"",""aliases"":[""512690""],""exchange"":""SSE"",""security_code"":""512690"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:588000"",""object_type"":""ETF"",""display_name"":""科创50"",""aliases"":[""588000""],""exchange"":""SSE"",""security_code"":""588000"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159869"",""object_type"":""ETF"",""display_name"":""游戏ETF华夏"",""aliases"":[""159869""],""exchange"":""SZSE"",""security_code"":""159869"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点焦虑"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,UNDERSPECIFIED,UNRESOLVED,CLARIFY,T_CLARIFY,"[""R040""]"
DEV-0014,DEV,,A1_ADVISORY|ALLOW|CODE_ONLY|SINGLE,正在看512800，计划持有一季度。请结合风险等级说明它是否适合我，别直接替我下单。 我是在账户概览页看到它的，最关心风险说明是否清楚。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512800"",""object_type"":""ETF"",""display_name"":""银行ETF"",""aliases"":[""512800""],""exchange"":""SSE"",""security_code"":""512800"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159901"",""object_type"":""ETF"",""display_name"":""深证100ETF易方达"",""aliases"":[""159901""],""exchange"":""SZSE"",""security_code"":""159901"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159870"",""object_type"":""ETF"",""display_name"":""化工ETF鹏华"",""aliases"":[""159870""],""exchange"":""SZSE"",""security_code"":""159870"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,CODE_ONLY,SSE:512800,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0015,DEV,,A1_ADVISORY|REJECT|CONFLICTING|DUAL,如果只持有一季度，证券ETF和创业板ETF易方达中的一个在风险等级方面有哪些风险？我想先判断合不合适。 我是在客服入口看到它的，最关心风险说明是否清楚。页面变化让我有些不安，先别跳过风险说明。,[],"{""identity_verified"":true,""entity_resolved"":false,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":false,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:512880"",""object_type"":""ETF"",""display_name"":""证券ETF"",""aliases"":[""512880""],""exchange"":""SSE"",""security_code"":""512880"",""asset_group"":""sector"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159915"",""object_type"":""ETF"",""display_name"":""创业板ETF易方达"",""aliases"":[""159915""],""exchange"":""SZSE"",""security_code"":""159915"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159920"",""object_type"":""ETF"",""display_name"":""恒生ETF华夏"",""aliases"":[""159920""],""exchange"":""SZSE"",""security_code"":""159920"",""asset_group"":""overseas"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有些不安"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,CONFLICTING,UNRESOLVED,REJECT,T_REJECT,"[""R010""]"
DEV-0016,DEV,,A1_ADVISORY|CLARIFY|CONFLICTING|DUAL,想了解中概互联和沪深300ETF嘉实中的一个是否适合做半年的配置，重点说清持有成本，不要只讲收益。 我是在风险提示页看到它的，最关心风险说明是否清楚。如果后续要操作，请先告诉我需要哪些确认条件。,[],"{""identity_verified"":true,""entity_resolved"":false,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:513050"",""object_type"":""ETF"",""display_name"":""中概互联"",""aliases"":[""513050""],""exchange"":""SSE"",""security_code"":""513050"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159919"",""object_type"":""ETF"",""display_name"":""沪深300ETF嘉实"",""aliases"":[""159919""],""exchange"":""SZSE"",""security_code"":""159919"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159934"",""object_type"":""ETF"",""display_name"":""黄金ETF易方达"",""aliases"":[""159934""],""exchange"":""SZSE"",""security_code"":""159934"",""asset_group"":""commodity"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,CONFLICTING,UNRESOLVED,CLARIFY,T_CLARIFY,"[""R040""]"
DEV-0017,DEV,,A1_ADVISORY|ALLOW|CODE_ONLY|TRIPLE,我想拿半年不用的资金配置513100，主要担心持有成本。它适合偏稳健的情况吗？先把风险讲清楚。 我是在手机端首页看到它的，最关心服务能否继续。这两天我比较担心，麻烦说清楚风险。如果后续要操作，请先告诉我需要哪些确认条件。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:513100"",""object_type"":""ETF"",""display_name"":""纳指ETF"",""aliases"":[""513100""],""exchange"":""SSE"",""security_code"":""513100"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159922"",""object_type"":""ETF"",""display_name"":""中证500ETF嘉实"",""aliases"":[""159922""],""exchange"":""SZSE"",""security_code"":""159922"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159755"",""object_type"":""ETF"",""display_name"":""电池ETF广发"",""aliases"":[""159755""],""exchange"":""SZSE"",""security_code"":""159755"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""比较担心"",""source"":""REQUEST"",""confidence"":""MEDIUM""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,CODE_ONLY,SSE:513100,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0018,DEV,,A1_ADVISORY|ALLOW|ANAPHORA|TRIPLE,正在看它，计划持有半年。请结合持有成本说明它是否适合我，别直接替我下单。 我是在持仓页看到它的，最关心服务能否继续。如果后续要操作，请先告诉我需要哪些确认条件。页面变化让我有些不安，先别跳过风险说明。,"[""我上一轮问的是标普500（513500）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:513500"",""object_type"":""ETF"",""display_name"":""标普500"",""aliases"":[""513500""],""exchange"":""SSE"",""security_code"":""513500"",""asset_group"":""overseas"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159928"",""object_type"":""ETF"",""display_name"":""消费ETF汇添富"",""aliases"":[""159928""],""exchange"":""SZSE"",""security_code"":""159928"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159766"",""object_type"":""ETF"",""display_name"":""旅游ETF富国"",""aliases"":[""159766""],""exchange"":""SZSE"",""security_code"":""159766"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""ACTION_SENSITIVE"",""evidence"":""要操作"",""source"":""REQUEST"",""confidence"":""MEDIUM""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有些不安"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,ANAPHORA,SSE:513500,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0019,DEV,,A1_ADVISORY|ALLOW|EXPLICIT_NAME|DUAL,如果只持有九个月，黄金ETF在持有成本方面有哪些风险？我想先判断合不合适。 我是在消息中心看到它的，最关心服务能否继续。最近的波动也让我有点焦虑。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:518880"",""object_type"":""ETF"",""display_name"":""黄金ETF"",""aliases"":[""518880""],""exchange"":""SSE"",""security_code"":""518880"",""asset_group"":""commodity"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159938"",""object_type"":""ETF"",""display_name"":""医药ETF广发"",""aliases"":[""159938""],""exchange"":""SZSE"",""security_code"":""159938"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159611"",""object_type"":""ETF"",""display_name"":""电力ETF广发"",""aliases"":[""159611""],""exchange"":""SZSE"",""security_code"":""159611"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有点焦虑"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,EXPLICIT_NAME,SSE:518880,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0020,DEV,,A1_ADVISORY|ALLOW|CODE_ONLY|SINGLE,想了解588000是否适合做九个月的配置，重点说清持有成本，不要只讲收益。 我是在服务入口看到它的，最关心服务能否继续。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SSE:588000"",""object_type"":""ETF"",""display_name"":""科创50"",""aliases"":[""588000""],""exchange"":""SSE"",""security_code"":""588000"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159941"",""object_type"":""ETF"",""display_name"":""纳指ETF广发"",""aliases"":[""159941""],""exchange"":""SZSE"",""security_code"":""159941"",""asset_group"":""overseas"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159629"",""object_type"":""ETF"",""display_name"":""中证1000ETF富国"",""aliases"":[""159629""],""exchange"":""SZSE"",""security_code"":""159629"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,CODE_ONLY,SSE:588000,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0021,DEV,,A1_ADVISORY|CLARIFY|UNDERSPECIFIED|DUAL,我想拿九个月不用的资金配置刚才提到的那只ETF，主要担心近期表现。它适合偏稳健的情况吗？先把风险讲清楚。 我是在产品详情页看到它的，最关心服务能否继续。页面变化让我有些不安，先别跳过风险说明。,[],"{""identity_verified"":true,""entity_resolved"":false,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159901"",""object_type"":""ETF"",""display_name"":""深证100ETF易方达"",""aliases"":[""159901""],""exchange"":""SZSE"",""security_code"":""159901"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159949"",""object_type"":""ETF"",""display_name"":""创业板50ETF华安"",""aliases"":[""159949""],""exchange"":""SZSE"",""security_code"":""159949"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159865"",""object_type"":""ETF"",""display_name"":""养殖ETF国泰"",""aliases"":[""159865""],""exchange"":""SZSE"",""security_code"":""159865"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""},{""family"":""SUPPORT_SENSITIVE"",""evidence"":""有些不安"",""source"":""REQUEST"",""confidence"":""MEDIUM""}]",A1_ADVISORY,UNDERSPECIFIED,UNRESOLVED,CLARIFY,T_CLARIFY,"[""R040""]"
DEV-0022,DEV,,A1_ADVISORY|DEFER|CODE_ONLY|SINGLE,正在看159915，计划持有一年。请结合近期表现说明它是否适合我，别直接替我下单。 我是在账户概览页看到它的，最关心服务能否继续。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":false,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159915"",""object_type"":""ETF"",""display_name"":""创业板ETF易方达"",""aliases"":[""159915""],""exchange"":""SZSE"",""security_code"":""159915"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159967"",""object_type"":""ETF"",""display_name"":""创业板成长ETF华夏"",""aliases"":[""159967""],""exchange"":""SZSE"",""security_code"":""159967"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510050"",""object_type"":""ETF"",""display_name"":""50ETF"",""aliases"":[""510050""],""exchange"":""SSE"",""security_code"":""510050"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,CODE_ONLY,SZSE:159915,DEFER,T_DEFER,"[""R020""]"
DEV-0023,DEV,,A1_ADVISORY|ALLOW|CODE_ONLY|SINGLE,如果只持有一年，159919在近期表现方面有哪些风险？我想先判断合不合适。 我是在客服入口看到它的，最关心服务能否继续。,[],"{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159919"",""object_type"":""ETF"",""display_name"":""沪深300ETF嘉实"",""aliases"":[""159919""],""exchange"":""SZSE"",""security_code"":""159919"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159995"",""object_type"":""ETF"",""display_name"":""芯片ETF华夏"",""aliases"":[""159995""],""exchange"":""SZSE"",""security_code"":""159995"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510300"",""object_type"":""ETF"",""display_name"":""300ETF"",""aliases"":[""510300""],""exchange"":""SSE"",""security_code"":""510300"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,CODE_ONLY,SZSE:159919,ALLOW,A1_ADVISORY,"[""R999""]"
DEV-0024,DEV,,A1_ADVISORY|ALLOW|ANAPHORA|SINGLE,想了解它是否适合做一年的配置，重点说清近期表现，不要只讲收益。 我是在风险提示页看到它的，最关心服务能否继续。,"[""我上一轮问的是中证500ETF嘉实（159922）。""]","{""identity_verified"":true,""entity_resolved"":true,""action_permission"":true,""service_available"":true,""context_fresh"":true,""safety_escalation_required"":false,""request_supported"":true,""request_scope_clear"":true,""policy_version"":""v1""}","[{""object_id"":""SZSE:159922"",""object_type"":""ETF"",""display_name"":""中证500ETF嘉实"",""aliases"":[""159922""],""exchange"":""SZSE"",""security_code"":""159922"",""asset_group"":""broad_index"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SZSE:159825"",""object_type"":""ETF"",""display_name"":""农业ETF富国"",""aliases"":[""159825""],""exchange"":""SZSE"",""security_code"":""159825"",""asset_group"":""sector"",""source_url"":""https://www.szse.cn/disclosure/margin/business/t20260710_621592.html"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""},{""object_id"":""SSE:510500"",""object_type"":""ETF"",""display_name"":""500ETF"",""aliases"":[""510500""],""exchange"":""SSE"",""security_code"":""510500"",""asset_group"":""broad_index"",""source_url"":""https://www.sse.com.cn/lawandrules/sselawsrules2025/trade/specific/margin/c/c_20260710_10825136.shtml"",""source_effective_date"":""2026-07-13"",""verified_on"":""2026-08-13""}]","[{""family"":""ADVISORY"",""evidence"":""适合"",""source"":""REQUEST"",""confidence"":""HIGH""}]",A1_ADVISORY,ANAPHORA,SZSE:159922,ALLOW,A1_ADVISORY,"[""R999""]"
